N,itm,Date,t,s
167,167,2025-11-04 16:30:00,13.4,33.2
168,168,2025-11-04 17:30:00,13.41,33.2
169,169,2025-11-04 18:30:00,13.42,33.2
170,170,2025-11-04 19:30:00,13.42,33.2
171,171,2025-11-04 20:30:00,13.43,33.3
172,172,2025-11-04 21:30:00,13.44,33.3
173,173,2025-11-04 22:30:00,13.45,33.3
174,174,2025-11-04 23:30:00,13.47,33.3
175,175,2025-11-05 00:30:00,13.49,33.3
176,176,2025-11-05 01:30:00,13.51,33.3
177,177,2025-11-05 02:30:00,13.53,33.3
178,178,2025-11-05 03:30:00,13.54,33.3
179,179,2025-11-05 04:30:00,13.55,33.3
180,180,2025-11-05 05:30:00,13.55,33.3
181,181,2025-11-05 06:30:00,13.56,33.3
182,182,2025-11-05 07:30:00,13.56,33.3
183,183,2025-11-05 08:30:00,13.57,33.3
184,184,2025-11-05 09:30:00,13.57,33.3
185,185,2025-11-05 10:30:00,13.58,33.3
186,186,2025-11-05 11:30:00,13.59,33.3
187,187,2025-11-05 12:30:00,13.6,33.3
188,188,2025-11-05 13:30:00,13.62,33.4
189,189,2025-11-05 14:30:00,13.64,33.4
190,190,2025-11-05 15:30:00,13.66,33.4
191,191,2025-11-05 16:30:00,13.67,33.4
192,192,2025-11-05 17:30:00,13.68,33.4
193,193,2025-11-05 18:30:00,13.7,33.4
194,194,2025-11-05 19:30:00,13.71,33.4
195,195,2025-11-05 20:30:00,13.72,33.4
196,196,2025-11-05 21:30:00,13.72,33.4
197,197,2025-11-05 22:30:00,13.73,33.4
198,198,2025-11-05 23:30:00,13.74,33.4
